transaction_id,amount,merchant_category,hour_of_day,account_age_days,distance_from_home_km,is_fraud
623,19.77,Jewelry,16,2482,5.3,0
624,61.2,Online Retail,14,676,9.6,0
625,40.13,ATM Withdrawal,9,1675,4.7,0
626,30.93,Utilities,21,1969,32.2,0
627,21.5,Grocery,14,3165,10.5,0
628,106.36,ATM Withdrawal,15,1578,5.8,0
629,260.28,ATM Withdrawal,19,1281,1.2,0
630,271.66,ATM Withdrawal,5,527,2.1,0
631,32.71,ATM Withdrawal,11,1766,22.4,0
632,114.77,Jewelry,7,1451,19.8,0
633,68.71,Entertainment,13,1837,15.9,0
634,33.33,ATM Withdrawal,3,1612,56.0,0
635,117.22,Dining,19,1453,12.3,0
636,66.82,Grocery,21,3244,0.3,0
637,86.55,Travel,1,3552,36.0,0
638,118.66,Electronics,2,2850,2.3,0
639,55.84,Travel,17,2978,8.5,0
640,55.07,Online Retail,11,842,12.6,0
641,211.11,ATM Withdrawal,8,1654,12.8,0
642,60.83,Travel,19,3457,13.9,0
643,87.92,ATM Withdrawal,11,1016,4.8,0
644,261.26,Dining,12,3096,7.0,0
645,24.54,Grocery,2,1528,20.6,0
646,47.13,Online Retail,17,1527,29.8,0
647,5.71,Electronics,13,528,1.8,0
648,38.89,Dining,16,1451,7.1,0
649,26.07,Fuel,1,2187,5.9,0
650,35.39,Fuel,19,2398,31.0,0
651,16.32,Dining,10,503,0.2,0
652,84.88,Travel,11,2761,11.1,0
653,31.46,Dining,19,3338,14.6,0
654,519.38,Travel,6,1345,7.5,0
655,54.78,Travel,13,2351,15.4,0
656,90.28,Dining,15,1268,6.3,0
657,10.07,Utilities,18,1381,5.0,0
658,16.47,Utilities,13,3279,18.1,0
659,106.44,Entertainment,22,122,2.6,0
660,54.0,Dining,3,2121,4.8,0
661,31.57,Electronics,8,2775,9.1,0
662,65.79,Utilities,6,369,15.1,0
663,73.86,Online Retail,17,1262,5.9,0
664,110.15,Entertainment,8,841,17.0,0
665,188.76,Dining,8,2590,19.3,0
666,229.94,Entertainment,1,3564,32.1,0
667,19.39,Online Retail,23,868,7.6,0
668,54.11,Online Retail,22,1131,14.5,0
669,54.05,Online Retail,16,3359,10.9,0
670,90.24,Utilities,14,2341,29.6,0
671,233.14,Grocery,11,2585,3.4,0
672,152.48,Grocery,14,761,67.8,0
673,314.46,Fuel,16,167,6.0,0
674,19.47,Grocery,23,2342,23.8,0
675,83.74,ATM Withdrawal,12,1316,2.1,0
676,103.93,Utilities,9,1998,7.8,0
677,60.38,Dining,20,3264,42.5,0
678,38.87,Electronics,18,3265,5.6,0
679,73.82,Travel,15,1509,63.5,0
680,61.5,Utilities,2,487,6.8,0
681,232.22,Entertainment,13,287,18.6,0
682,224.31,Travel,23,1076,5.2,0
683,28.56,Entertainment,20,2823,91.2,0
684,25.87,Dining,0,3441,1.9,0
685,5.77,Online Retail,17,2548,29.1,0
686,38.43,Dining,6,2291,6.0,0
687,211.67,Fuel,10,882,4.7,0
688,62.34,ATM Withdrawal,23,1423,7.5,0
689,77.19,Utilities,3,3383,29.2,0
690,104.29,Electronics,2,3100,1.0,0
691,67.47,Utilities,0,1034,24.8,0
692,32.89,Travel,11,381,8.0,0
693,136.55,Fuel,9,1332,4.6,0
694,52.49,Jewelry,22,3595,21.4,0
695,27.19,Electronics,6,2667,11.2,0
696,101.83,Dining,5,2064,5.2,0
697,27.3,Grocery,19,666,5.6,0
698,39.42,Travel,16,3387,3.7,0
699,64.05,Online Retail,21,3420,15.6,0
700,29.05,Electronics,17,828,13.3,0
701,141.66,Entertainment,12,240,5.9,0
702,28.79,Jewelry,8,1479,0.4,0
703,12.75,Travel,22,1175,18.9,0
704,265.08,Grocery,0,1427,8.1,0
705,47.37,ATM Withdrawal,3,2677,18.2,0
706,42.78,Dining,20,2945,7.8,0
707,98.75,Dining,13,3599,1.2,0
708,34.38,Fuel,18,596,21.9,0
709,52.33,Travel,8,844,18.3,0
710,21.27,Electronics,8,125,21.0,0
711,449.04,Electronics,13,3230,4.3,0
712,39.58,Entertainment,14,2389,8.3,0
713,45.03,Jewelry,1,296,3.5,0
714,55.99,Grocery,14,2681,1.0,0
715,163.64,Utilities,18,54,19.2,0
716,51.21,Travel,13,2504,27.6,0
717,53.92,Travel,22,2457,9.0,0
718,71.68,Grocery,5,3338,6.0,0
719,172.1,Dining,15,439,4.7,0
720,27.62,ATM Withdrawal,7,951,28.1,0
721,54.24,Electronics,11,1573,11.6,0
722,90.37,Travel,0,518,13.2,0
723,22.78,Grocery,7,3215,4.3,0
724,213.71,Travel,13,2529,0.3,0
725,191.9,Dining,0,2016,5.0,0
726,266.55,Online Retail,21,2264,23.0,0
727,489.82,Travel,12,3016,12.6,0
728,37.75,Online Retail,12,1291,25.7,0
729,51.7,Electronics,7,3280,8.0,0
730,25.92,Entertainment,22,968,14.3,0
731,13.04,Fuel,18,1067,16.6,0
732,18.91,Grocery,6,165,31.3,0
733,63.6,Online Retail,2,2631,13.5,0
734,127.84,Travel,18,1824,6.4,0
735,68.78,Dining,13,2548,28.3,0
736,49.68,ATM Withdrawal,20,2030,19.6,0
737,48.59,Entertainment,17,3399,17.0,0
738,77.43,Entertainment,11,2752,48.2,0
739,293.71,Entertainment,0,593,8.6,0
740,133.72,Fuel,19,842,10.7,0
741,90.69,Grocery,12,2448,15.2,0
742,87.75,Utilities,3,2799,31.0,0
743,47.37,Utilities,19,287,26.7,0
744,45.02,Entertainment,8,2666,16.9,0
745,63.49,Travel,2,2693,6.7,0
746,42.97,Online Retail,5,3533,12.0,0
747,61.1,Jewelry,6,222,75.2,0
748,245.5,Dining,6,1764,3.1,0
749,75.34,ATM Withdrawal,4,166,10.0,0
750,44.57,Jewelry,17,77,7.8,0
751,35.4,Utilities,1,3086,23.5,0
752,60.58,Online Retail,12,2024,6.4,0
753,76.45,Electronics,12,1987,46.7,0
754,159.23,Online Retail,14,2276,10.8,0
755,72.0,Travel,0,79,27.6,0
756,91.77,Jewelry,13,3296,4.5,0
757,70.3,Travel,0,1036,7.8,0
758,108.54,Entertainment,14,866,9.9,0
759,24.94,Fuel,15,822,0.6,0
760,48.74,Travel,7,2750,20.7,0
761,128.03,Grocery,22,2839,5.9,0
762,31.0,Fuel,11,681,22.4,0
763,20.5,ATM Withdrawal,8,1831,19.0,0
764,468.1,ATM Withdrawal,15,2991,22.3,0
765,39.27,Travel,15,2445,14.1,0
766,434.33,Dining,11,1537,6.8,0
767,33.54,ATM Withdrawal,5,477,40.2,0
768,34.46,Dining,11,3575,12.7,0
769,26.89,Travel,2,1686,7.4,0
770,68.56,Online Retail,1,2683,29.1,0
771,40.09,Online Retail,11,3120,28.2,0
772,82.21,Grocery,6,2559,7.7,0
773,107.63,Dining,16,2461,29.8,0
774,15.24,Grocery,7,2489,5.5,0
775,66.63,Jewelry,23,1461,7.5,0
776,53.17,Jewelry,8,2822,0.2,0
777,129.82,Online Retail,6,349,4.1,0
778,131.12,Electronics,2,1901,14.2,0
779,48.28,Dining,14,206,15.4,0
780,96.77,Travel,5,2678,1.0,0
781,52.8,Entertainment,5,2050,19.9,0
782,140.52,Electronics,11,2392,5.6,0
783,94.16,ATM Withdrawal,1,1925,11.3,0
784,28.28,Electronics,3,3593,5.5,0
785,55.55,Grocery,1,1125,31.2,0
786,204.11,Utilities,2,2618,42.6,0
787,118.12,Travel,6,2820,42.0,0
788,28.4,Entertainment,7,3313,3.3,0
789,49.45,Jewelry,10,1311,19.9,0
790,56.85,Grocery,0,1796,12.7,0
791,44.89,Online Retail,7,1369,0.5,0
792,11.18,Entertainment,12,308,17.2,0
793,81.74,Online Retail,23,3409,1.9,0
794,36.96,Utilities,6,3091,15.0,0
795,34.73,ATM Withdrawal,22,945,45.7,0
796,92.14,Travel,2,1343,19.8,0
797,122.04,Online Retail,8,189,29.3,0
798,18.34,ATM Withdrawal,18,1592,20.3,0
799,140.62,Dining,6,3566,6.7,0
800,111.27,ATM Withdrawal,23,2314,2.6,0
801,70.27,Travel,17,2458,62.9,0
802,497.19,Entertainment,19,1727,4.7,0
803,79.54,Jewelry,19,3475,27.3,0
804,3.22,Jewelry,22,1981,5.2,0
805,67.66,Fuel,21,3611,13.4,0
806,619.68,Grocery,14,1510,0.8,0
807,42.75,Online Retail,21,2966,3.1,0
808,96.56,Online Retail,21,1735,1.6,0
809,82.25,Travel,11,1337,50.0,0
810,22.73,Fuel,8,2706,20.2,0
811,104.34,Utilities,14,188,27.8,0
812,102.87,Jewelry,12,677,28.0,0
813,30.49,Entertainment,10,1909,50.1,0
814,38.07,Utilities,19,2985,15.0,0
815,117.17,Online Retail,14,2815,4.0,0
816,194.53,Fuel,17,2660,0.1,0
817,130.43,ATM Withdrawal,1,1423,34.7,0
818,67.62,Fuel,11,1941,15.2,0
819,39.22,Fuel,3,3456,0.5,0
820,879.42,Dining,9,2773,3.9,0
821,240.2,Electronics,8,3259,15.1,0
822,2126.27,Jewelry,1,83,264.1,1
823,138.98,Jewelry,15,2988,2.5,0
824,77.82,Entertainment,0,2019,3.2,0
825,108.49,Entertainment,11,941,6.9,0
826,125.48,Entertainment,1,2793,4.1,0
827,927.22,Utilities,14,1598,73.7,0
828,43.81,Online Retail,22,275,6.0,0
829,57.34,Dining,13,459,19.4,0
830,70.9,Electronics,10,157,23.3,0
831,37.62,Fuel,22,2199,2.1,0
832,43.41,Online Retail,0,3211,12.5,0
833,79.24,Jewelry,15,3182,6.7,0
834,65.94,Online Retail,23,1598,23.5,0
835,69.74,Dining,6,1219,3.3,0
836,22.94,Dining,12,91,6.9,0
837,52.56,Jewelry,1,1814,15.3,0
838,73.27,Grocery,16,711,15.9,0
839,53.72,Travel,17,1970,20.0,0
840,45.64,ATM Withdrawal,22,1498,10.7,0
841,2480.05,Electronics,13,133,498.1,1
842,104.8,Electronics,3,2156,7.7,0
843,19.06,Jewelry,5,54,41.5,0
844,218.82,Fuel,15,2817,9.4,0
845,51.92,Travel,20,1396,17.3,0
846,145.4,Utilities,10,2074,0.7,0
847,31.04,Utilities,14,2559,19.0,0
848,83.04,Travel,7,745,2.3,0
849,16.52,Electronics,6,3603,5.8,0
850,32.1,Travel,13,1572,9.0,0
851,117.57,Utilities,14,1815,3.0,0
852,73.82,Entertainment,6,2749,53.4,0
853,124.67,Travel,10,2524,10.4,0
854,85.2,Dining,10,2101,0.6,0
855,21.66,Fuel,8,2356,3.1,0
856,145.9,Dining,19,1476,17.4,0
857,63.34,Electronics,18,2303,1.2,0
858,47.61,Utilities,18,1954,59.3,0
859,62.78,Electronics,20,2905,7.9,0
860,95.38,Fuel,9,3242,2.1,0
861,46.4,Utilities,2,2109,7.6,0
862,85.89,Entertainment,8,3304,15.7,0
863,35.61,Grocery,15,909,2.4,0
864,47.48,Travel,13,3597,17.1,0
865,219.25,ATM Withdrawal,16,1637,0.9,0
866,185.73,Utilities,5,859,0.9,0
867,16.1,Travel,6,1341,8.5,0
868,60.35,Dining,0,3567,23.6,0
869,46.19,Travel,20,1136,2.4,0
870,32.12,Jewelry,13,1045,15.4,0
871,14.83,Utilities,11,2179,5.6,0
872,69.16,Dining,5,646,43.8,0
873,42.23,Utilities,3,1352,31.9,0
874,67.12,Electronics,19,2880,37.3,0
875,38.83,Electronics,20,1382,16.0,0
876,29.21,Utilities,4,1053,61.0,0
877,37.05,Jewelry,21,332,6.1,0
878,65.05,Fuel,13,2946,26.6,0
879,37.57,Fuel,2,2200,38.7,0
880,12.06,Utilities,14,1618,42.1,0
881,116.5,Dining,19,934,13.1,0
882,186.69,Grocery,20,2412,12.5,0
883,40.85,Online Retail,17,3262,0.6,0
884,22.77,Travel,11,318,23.6,0
885,185.73,Electronics,19,537,63.0,0
886,197.55,Dining,22,3412,11.8,0
887,150.14,Utilities,15,2488,6.6,0
888,114.99,Entertainment,3,2699,1.0,0
889,185.64,Jewelry,23,1854,19.1,0
890,56.8,Electronics,0,2686,12.7,0
891,121.83,Grocery,8,2421,21.0,0
892,171.64,Jewelry,4,2723,11.0,0
893,33.92,ATM Withdrawal,17,990,11.8,0
894,73.97,Fuel,21,3101,22.9,0
895,38.86,Entertainment,3,1510,7.2,0
896,80.25,Fuel,7,116,6.8,0
897,353.5,ATM Withdrawal,23,1445,0.3,0
898,50.95,Fuel,9,2525,12.8,0
899,1626.19,Entertainment,1,34,97.5,1
900,39.27,Utilities,2,559,12.3,0
901,150.56,Electronics,9,3519,4.6,0
902,47.79,Entertainment,15,1037,0.5,0
903,20.06,Jewelry,19,229,1.8,0
904,17.17,Entertainment,2,2646,3.6,0
905,46.56,Travel,16,295,4.4,0
906,20.35,Dining,22,576,4.4,0
907,49.0,Jewelry,9,1303,12.9,0
908,108.27,Fuel,23,3189,10.9,0
909,154.95,Jewelry,10,933,7.2,0
910,26.4,Online Retail,7,3496,9.1,0
911,173.91,Dining,7,418,12.7,0
912,163.82,Electronics,14,309,3.3,0
913,741.14,Online Retail,16,2369,37.9,0
914,76.68,Online Retail,0,1762,29.8,0
915,53.79,Online Retail,9,1559,0.1,0
916,154.89,Grocery,15,3331,21.7,0
917,16.37,Online Retail,4,2235,10.1,0
918,21.35,Electronics,10,2194,30.9,0
919,29.93,ATM Withdrawal,18,3304,48.6,0
920,42.82,Fuel,0,963,2.5,0
921,16.71,Jewelry,10,1847,4.7,0
922,69.79,ATM Withdrawal,17,708,12.0,0
923,45.71,Grocery,7,2912,1.4,0
924,220.68,Fuel,20,2693,1.9,0
925,36.62,Utilities,13,1807,23.4,0
926,91.32,Travel,19,1730,3.8,0
927,87.09,Electronics,1,774,33.1,0
928,89.11,ATM Withdrawal,7,2475,3.0,0
929,220.59,Electronics,21,1143,1.5,0
930,38.16,Travel,10,1368,5.3,0
931,73.17,Grocery,7,3431,0.1,0
932,107.43,Electronics,0,2401,1.9,0
933,108.7,Online Retail,14,746,1.0,0
934,154.57,Entertainment,18,3516,14.0,0
935,20.95,Dining,16,3567,45.6,0
936,36.21,Electronics,19,1478,6.7,0
937,34.84,Fuel,20,1087,18.8,0
938,160.37,Travel,14,1899,1.8,0
939,50.75,Fuel,21,1142,20.4,0
940,98.99,Travel,12,1526,1.8,0
941,56.87,Dining,5,2271,2.3,0
942,28.56,Fuel,22,1391,2.2,0
943,30.65,Jewelry,21,879,0.5,0
944,63.8,Electronics,2,2951,2.2,0
945,12.13,Online Retail,14,500,12.5,0
946,71.65,Online Retail,0,41,73.1,1
947,129.09,Online Retail,12,2334,32.5,0
948,200.17,Jewelry,14,667,3.7,0
949,282.4,Travel,23,789,35.5,0
950,86.99,Fuel,21,2362,38.2,0
951,203.02,Utilities,11,1750,1.5,0
952,96.42,Utilities,15,1244,22.2,0
953,17.94,Jewelry,11,1533,3.7,0
954,37.8,Utilities,16,1428,51.9,0
955,58.27,Travel,12,577,0.6,0
956,18.79,Jewelry,8,2026,33.4,0
957,27.08,Grocery,17,2538,0.6,0
958,166.62,Jewelry,9,928,4.5,0
959,142.86,Travel,12,1614,7.9,0
960,164.85,Travel,10,3579,18.2,0
961,80.06,Jewelry,20,280,53.5,0
962,44.53,Entertainment,17,2550,7.5,0
963,48.52,Dining,8,3009,8.4,0
964,81.3,Grocery,18,330,10.8,0
965,384.06,Fuel,10,1935,9.3,0
966,37.85,ATM Withdrawal,17,786,16.2,0
967,427.48,Dining,7,3563,7.2,0
968,102.09,Utilities,17,3263,51.6,0
969,182.95,Travel,13,51,20.2,0
970,63.22,Dining,18,3422,32.4,0
971,37.51,ATM Withdrawal,0,2907,29.5,0
972,67.63,Travel,5,1552,7.4,0
973,30.2,Travel,17,2200,36.6,0
974,71.89,Jewelry,16,2641,4.1,0
975,64.45,Fuel,13,567,5.2,0
976,46.04,Fuel,19,1138,18.7,0
977,35.15,Dining,12,1059,5.1,0
978,24.73,ATM Withdrawal,14,1929,15.4,0
979,130.05,Entertainment,7,215,9.4,0
980,90.31,Grocery,18,705,7.8,0
981,91.48,Utilities,7,1611,1.5,0
982,45.17,Utilities,21,2738,3.4,0
983,98.37,Fuel,20,1236,6.7,0
984,46.56,Grocery,16,840,11.4,0
985,49.33,Electronics,8,1984,44.2,0
986,285.99,Electronics,17,2347,2.0,0
987,155.07,Online Retail,8,2870,12.7,0
988,32.12,ATM Withdrawal,20,1518,3.7,0
989,17.92,Utilities,2,2316,17.8,0
990,205.96,Travel,15,1476,9.0,0
991,224.85,Entertainment,6,992,28.9,0
992,90.64,Electronics,16,3332,1.6,0
993,379.8,Fuel,20,2919,4.1,0
994,99.88,Dining,20,2659,42.5,0
995,340.69,Fuel,13,722,10.7,0
996,84.18,Dining,10,681,8.1,0
997,185.78,Grocery,13,1878,5.1,0
998,44.88,Grocery,6,3586,3.5,0
999,79.05,Online Retail,23,3033,15.6,0
1000,60.01,Entertainment,15,1785,2.2,0
1001,42.91,Jewelry,23,1729,9.5,0
1002,138.82,Dining,0,2654,21.1,0
1003,48.26,Fuel,19,3036,21.2,0
1004,119.35,Entertainment,21,1731,14.7,0
1005,93.96,Online Retail,9,3388,3.0,0
1006,45.58,Entertainment,10,3630,11.5,0
1007,151.74,Online Retail,14,243,15.9,0
1008,119.21,Entertainment,17,1727,2.0,0
1009,481.53,Dining,15,3071,1.6,0
1010,61.33,ATM Withdrawal,22,2252,2.7,0
1011,193.54,Electronics,13,593,13.2,0
1012,59.16,Travel,20,200,26.4,0
1013,92.53,Fuel,4,2106,23.2,0
1014,124.9,Dining,14,3507,9.2,0
1015,15.88,Fuel,11,1536,6.4,0
1016,45.74,Grocery,20,963,20.7,0
1017,30.87,Grocery,20,2395,34.3,0
1018,148.28,Electronics,15,2967,54.0,0
1019,43.27,Electronics,19,1261,21.1,0
1020,82.89,Entertainment,10,2496,11.6,0
1021,48.49,ATM Withdrawal,23,852,13.4,0
1022,183.65,Dining,19,2535,8.8,0
1023,148.86,Online Retail,15,3529,31.7,0
1024,59.91,Electronics,7,3619,15.0,0
1025,167.28,Grocery,22,2345,20.1,0
1026,17.93,Jewelry,7,1470,0.6,0
1027,768.19,Dining,1,3593,96.4,0
1028,75.93,Dining,3,578,2.3,0
1029,189.65,Electronics,2,2933,14.9,0
1030,23.06,Utilities,22,3415,7.3,0
1031,156.4,Electronics,8,3644,29.5,0
1032,15.26,Fuel,15,3276,0.3,0
1033,51.34,Online Retail,12,863,0.4,0
1034,46.19,Travel,12,1907,31.3,0
1035,82.0,Travel,5,1300,70.8,0
1036,119.15,Online Retail,19,1693,2.4,0
1037,19.21,Fuel,3,2543,47.1,0
1038,71.47,Fuel,18,2865,5.9,0
1039,41.74,Fuel,21,518,4.1,0
1040,99.87,Utilities,11,1007,11.7,0
1041,101.22,Entertainment,2,1978,27.8,0
1042,113.66,Dining,20,2065,28.1,0
1043,177.64,Online Retail,4,526,14.0,0
1044,56.67,Fuel,4,1334,36.6,0
1045,64.0,Online Retail,10,488,9.1,0
1046,68.5,Entertainment,22,2561,5.3,0
1047,247.52,Online Retail,13,3625,3.4,0
1048,26.37,Online Retail,20,1061,19.4,0
1049,146.32,Electronics,16,2681,35.9,0
1050,70.75,Jewelry,6,988,37.8,0
1051,227.86,Travel,6,2046,28.0,0
1052,86.88,Jewelry,2,2138,10.4,0
1053,23.46,Fuel,5,1925,15.2,0
1054,61.37,Dining,13,2920,8.7,0
1055,137.36,ATM Withdrawal,20,753,27.6,0
1056,38.03,Grocery,16,1275,4.9,0
1057,101.29,Entertainment,6,1209,2.3,0
1058,80.77,Electronics,19,913,16.1,0
1059,123.19,ATM Withdrawal,1,2813,13.0,0
1060,18.46,Entertainment,17,2133,5.4,0
1061,119.83,Jewelry,7,2541,10.8,0
1062,33.49,Travel,12,674,48.1,0
1063,33.13,Jewelry,18,2011,25.5,0
1064,28.96,Grocery,5,1697,3.3,0
1065,248.9,Fuel,23,1976,57.4,0
1066,104.26,Electronics,22,2977,37.4,0
1067,228.19,Electronics,18,93,1.3,0
1068,39.92,Travel,17,1518,28.5,0
1069,217.4,Jewelry,23,3499,46.0,0
1070,214.78,Electronics,6,1310,4.5,0
1071,129.19,Dining,1,1126,3.2,0
1072,115.08,Dining,20,60,15.4,0
1073,169.51,Grocery,4,2715,0.1,0
1074,17.79,Jewelry,9,2985,3.4,0
1075,121.33,Dining,17,165,13.3,0
1076,191.3,Grocery,7,1755,6.0,0
1077,116.84,Travel,10,3584,0.1,0
1078,104.66,Entertainment,15,2052,1.7,0
1079,70.62,Dining,1,2228,33.7,0
1080,38.81,Grocery,22,990,0.3,0
1081,206.77,Jewelry,21,478,17.2,0
1082,113.85,Entertainment,22,363,11.0,0
1083,39.48,Fuel,8,727,45.0,0
1084,156.76,Utilities,20,772,6.6,0
1085,120.8,Jewelry,22,3588,11.9,0
1086,112.22,Dining,13,1661,0.2,0
1087,53.32,Utilities,19,2818,8.0,0
1088,104.96,Online Retail,19,777,37.6,0
1089,42.76,Entertainment,8,249,8.6,0
1090,13.97,Electronics,6,3219,8.1,0
1091,172.63,Fuel,23,1115,2.8,0
1092,31.3,Travel,8,1729,3.0,0
1093,106.71,Fuel,10,3454,9.1,0
1094,666.95,Entertainment,6,3582,9.4,0
1095,15.44,Online Retail,4,1056,13.4,0
1096,47.17,Grocery,3,477,12.4,0
1097,32.07,Jewelry,10,527,18.6,0
1098,53.97,ATM Withdrawal,3,896,25.7,0
1099,46.69,Grocery,22,3419,5.0,0
1100,68.03,Grocery,16,43,24.3,0
1101,14.28,Dining,16,2327,15.4,0
1102,90.58,Utilities,7,2024,20.1,0
1103,53.66,Entertainment,5,1437,13.6,0
1104,18.0,ATM Withdrawal,16,1222,18.7,0
1105,217.93,Travel,10,914,6.8,0
1106,301.6,Online Retail,20,3551,8.4,0
1107,161.18,Grocery,11,1304,29.1,0
1108,82.22,ATM Withdrawal,7,3220,26.7,0
1109,13.44,Grocery,0,801,13.9,0
1110,95.87,Online Retail,7,3354,6.6,0
1111,75.57,Fuel,18,1703,47.4,0
1112,30.11,Online Retail,18,612,19.3,0
1113,41.7,Utilities,3,2616,2.3,0
1114,26.75,Fuel,23,1983,25.4,0
1115,55.87,Electronics,7,98,7.9,0
1116,87.89,Grocery,17,3525,6.5,0
1117,247.62,Electronics,1,763,2.9,0
1118,77.1,Entertainment,20,2373,3.1,0
1119,61.04,Grocery,0,518,5.8,0
1120,30.25,Online Retail,7,567,5.6,0
1121,130.47,Fuel,8,3302,5.1,0
1122,460.12,ATM Withdrawal,19,976,21.4,0
1123,96.0,Utilities,7,3392,10.6,0
1124,64.99,Dining,14,675,7.1,0
1125,33.94,Fuel,13,986,14.3,0
1126,118.29,Fuel,1,3062,3.8,0
1127,180.33,Electronics,10,1039,30.2,0
1128,115.0,Electronics,6,3080,1.2,0
1129,78.85,Utilities,20,3465,7.4,0
1130,352.14,Travel,13,3047,10.7,0
1131,452.61,Online Retail,9,2266,2.2,0
1132,28.4,Dining,13,2841,11.2,0
1133,88.61,Dining,18,1456,12.0,0
1134,91.85,Fuel,18,3136,31.0,0
1135,22.59,Fuel,16,2692,2.3,0
1136,64.74,Jewelry,0,2231,4.9,0
1137,64.67,Jewelry,10,1034,9.6,0
1138,81.62,Grocery,23,3136,9.1,0
1139,67.16,Online Retail,9,3289,4.1,0
1140,13.44,Dining,15,1552,28.0,0
1141,23.31,Electronics,4,1376,9.2,0
1142,72.18,Online Retail,7,674,2.4,0
1143,57.53,Jewelry,3,714,17.3,0
1144,352.49,Electronics,6,601,20.2,0
1145,37.83,Electronics,9,2521,22.4,0
1146,250.1,ATM Withdrawal,10,1042,2.6,0
1147,106.83,Jewelry,20,1808,14.6,0
1148,137.13,Utilities,3,201,19.4,0
1149,85.03,Travel,14,3351,33.7,0
1150,73.22,Travel,10,2303,78.2,0
1151,25.49,Entertainment,12,1841,3.4,0
1152,48.41,Electronics,20,621,13.1,0
1153,12.0,Utilities,3,1235,31.8,0
1154,28.49,Jewelry,15,1534,2.3,0
1155,198.83,Entertainment,18,469,32.5,0
1156,178.32,Utilities,7,3029,17.0,0
1157,36.49,Travel,21,1733,11.5,0
1158,74.37,Online Retail,16,2995,11.8,0
1159,19.81,Entertainment,9,1100,25.4,0
1160,83.11,Grocery,21,1644,17.5,0
1161,37.91,Online Retail,23,3521,4.8,0
1162,55.6,Travel,15,271,1.6,0
1163,139.85,Entertainment,3,627,5.0,0
1164,76.87,Utilities,17,1087,1.6,0
1165,18.39,Fuel,19,1302,1.9,0
1166,4.21,Electronics,6,118,1.6,0
1167,679.18,Jewelry,9,2297,22.9,0
1168,36.76,Online Retail,12,575,10.3,0
1169,635.66,Online Retail,3,95,658.9,1
1170,36.59,Grocery,22,2744,16.8,0
1171,40.04,Grocery,13,1374,7.6,0
1172,76.25,Online Retail,12,314,4.1,0
1173,5.57,Online Retail,1,2069,9.7,0
1174,139.26,Dining,2,1597,3.7,0
1175,17.25,Entertainment,22,1622,10.3,0
1176,40.34,Utilities,20,1450,26.6,0
1177,45.74,Online Retail,7,2282,1.1,0
1178,178.35,ATM Withdrawal,6,3649,11.0,0
1179,214.03,Entertainment,3,2858,9.6,0
1180,73.9,Entertainment,3,3147,3.0,0
1181,39.59,Electronics,23,2722,0.6,0
1182,188.44,Dining,15,919,26.5,0
1183,109.48,Grocery,15,594,7.7,0
1184,88.8,Grocery,8,1383,3.0,0
1185,78.0,Online Retail,7,1420,12.0,0
1186,223.05,Jewelry,13,2606,1.5,0
1187,108.24,Fuel,20,2719,13.7,0
1188,35.43,Entertainment,16,511,13.0,0
1189,30.7,Utilities,5,1901,30.6,0
1190,19.41,Dining,2,3510,1.3,0
1191,59.8,Grocery,19,1572,2.9,0
1192,20.82,Online Retail,12,2495,47.3,0
1193,32.76,Grocery,9,1207,3.8,0
1194,28.61,Electronics,0,922,1.4,0
1195,31.79,Dining,20,1367,9.2,0
1196,49.54,Dining,23,2961,2.7,0
1197,140.26,Online Retail,17,3505,13.6,0
1198,70.61,Entertainment,5,1543,32.6,0
1199,267.07,Travel,9,3174,2.9,0
1200,98.54,Online Retail,7,912,60.1,0
1201,36.07,Travel,7,1203,23.9,0
1202,68.08,Electronics,13,1432,9.0,0
1203,121.33,Dining,14,1148,14.2,0
1204,434.21,Dining,6,2478,26.9,0
1205,315.87,Electronics,10,988,19.1,0
1206,81.15,Travel,22,2194,3.9,0
1207,96.66,Utilities,21,223,3.2,0
1208,19.44,ATM Withdrawal,5,685,1.3,0
1209,40.36,Utilities,19,2516,24.1,0
1210,43.97,ATM Withdrawal,23,3541,1.2,0
1211,46.3,Jewelry,10,968,59.8,0
1212,87.51,Electronics,14,2535,8.4,0
1213,174.99,Fuel,17,167,0.7,0
1214,195.14,Entertainment,9,978,4.4,0
1215,43.37,Grocery,17,857,12.5,0
1216,220.84,Grocery,13,2166,4.8,0
1217,42.84,Online Retail,8,2451,19.3,0
1218,111.66,Jewelry,23,1664,2.1,0
1219,143.04,Jewelry,4,812,5.0,0
1220,51.06,Travel,18,3312,1.0,0
1221,29.18,ATM Withdrawal,19,2508,0.9,0
1222,371.17,Dining,18,2324,4.6,0
1223,28.11,Utilities,14,2867,26.1,0
1224,57.65,ATM Withdrawal,20,2113,1.2,0
1225,21.58,Dining,7,2099,0.6,0
1226,48.81,Fuel,18,1712,41.0,0
1227,72.51,Online Retail,3,3174,1.9,0
1228,39.71,Jewelry,19,2076,19.5,0
1229,72.87,Fuel,20,3112,4.3,0
1230,188.98,Jewelry,3,2845,0.5,0
1231,266.24,Electronics,5,1395,45.9,0
1232,107.27,Jewelry,21,1503,4.2,0
1233,91.61,Fuel,5,2604,5.2,0
1234,14.76,ATM Withdrawal,4,2362,15.5,0
1235,38.95,Fuel,6,1708,5.2,0
1236,67.46,Online Retail,12,1928,5.4,0
1237,38.13,Utilities,14,2159,11.9,0
1238,11.44,Dining,18,359,1.3,0
1239,109.6,Fuel,23,1264,0.9,0
